"Title","Created","Site","Path","Search","Mod"
"BDS  2.22.2022","2/22/2022 4:47:27 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocuments/BDS  2.22.2022.pdf","Brady AND Peterson","2/22/2022 3:35:38 PM"
"Late Notices Zone 2 02.22.22","3/8/2022 5:51:14 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/FinanceDocuments/Late Notices Zone 2 02.22.22.pdf","Brady AND Peterson","2/22/2022 2:35:45 PM"
"Late Notices Zone 1 02.22.22","3/8/2022 5:52:04 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/FinanceDocuments/Late Notices Zone 1 02.22.22.pdf","Brady AND Peterson","2/22/2022 2:30:55 PM"
"Bank Statement Register January 22","2/17/2022 5:44:17 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BankRecDocs/2022/January/Bank Statement Register January 22.pdf","Brady AND Peterson","2/17/2022 5:43:08 PM"
"Bank Statement Register January 22","2/17/2022 5:44:17 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BankRec/Bank Statement Register January 22.pdf","Brady AND Peterson","2/17/2022 5:43:08 PM"
"BDS  2.7.22","2/8/2022 5:46:23 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocuments/BDS  2.7.22.pdf","Brady AND Peterson","2/7/2022 5:46:45 PM"
"BDS  2.7.22","2/8/2022 5:46:23 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocuments1/2022/Daily Cash Report/BDS  2.7.22.pdf","Brady AND Peterson","2/7/2022 5:46:45 PM"
"Account Balance JAN 2022","2/2/2022 5:57:02 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/AuditDocuments1/2022/Utility-Monthly Account Balance Reports/Account Balance Jan 2022.pdf","Brady AND Peterson","2/2/2022 5:35:40 PM"
"Account Balance JAN 2022","2/2/2022 5:57:02 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/AuditDocuments/Account Balance Jan 2022.pdf","Brady AND Peterson","2/2/2022 5:35:40 PM"
"Deposit Listing JAN 2022","2/2/2022 5:55:15 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/AuditDocuments/Monthly Deposits Jan 2022.pdf","Brady AND Peterson","2/2/2022 5:17:04 PM"
"Deposit Listing JAN 2022","2/2/2022 5:55:15 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/AuditDocuments1/2022/Utility-Monthly Deposit Reports/Monthly Deposits Jan 2022.pdf","Brady AND Peterson","2/2/2022 5:17:04 PM"
"BDS 1.31.22","2/1/2022 5:14:58 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocuments1/2022/Daily Cash Report/BDS 1.31.22.pdf","Brady AND Peterson","1/31/2022 4:51:58 PM"
"BDS 1.31.22","2/1/2022 5:14:58 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocuments/BDS 1.31.22.pdf","Brady AND Peterson","1/31/2022 4:51:58 PM"
"January Billing Zone 2 01.28.22","2/2/2022 4:38:32 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/FinanceDocuments/January Billing Zone 2 01.28.22.pdf","Brady AND Peterson","1/28/2022 9:28:31 PM"
"January Billing Zone 1 01.28.22","2/2/2022 4:36:23 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/FinanceDocuments/January Billing Zone 1 01.28.22.pdf","Brady AND Peterson","1/28/2022 9:03:27 PM"
"BDS  1.20.22","1/20/2022 7:02:27 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocuments1/2022/Daily Cash Report/BDS  1.20.22.pdf","Brady AND Peterson","1/20/2022 4:47:02 PM"
"BDS  1.20.22","1/20/2022 7:02:27 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocuments/BDS  1.20.22.pdf","Brady AND Peterson","1/20/2022 4:47:02 PM"
"Bank Statement Register December 21","1/12/2022 10:59:46 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BankRec/Bank Statement Register December 21.pdf","Brady AND Peterson","1/12/2022 10:59:29 PM"
"Bank Statement Register December 21","1/12/2022 10:59:46 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BankRecDocs/2022/December/Bank Statement Register December 21.pdf","Brady AND Peterson","1/12/2022 10:59:29 PM"
"BDS  1.6.22","1/6/2022 5:42:08 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocuments/BDS  1.6.22.pdf","Brady AND Peterson","1/6/2022 4:49:30 PM"
"BDS  1.6.22","1/6/2022 5:42:08 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocuments1/2022/Daily Cash Report/BDS  1.6.22.pdf","Brady AND Peterson","1/6/2022 4:49:30 PM"
"Account Balance December 2021","1/5/2022 7:35:02 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/AuditDocuments/Account Balance Dec 2021.pdf","Brady AND Peterson","1/5/2022 5:18:29 PM"
"Account Balance December 2021","1/5/2022 7:35:02 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/AuditDocuments1/2022/Utility-Monthly Account Balance Reports/Account Balance Dec 2021.pdf","Brady AND Peterson","1/5/2022 5:18:29 PM"
"December Deposits 12.31.21","1/5/2022 7:33:18 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/AuditDocuments1/2022/Utility-Monthly Deposit Reports/Monthly Deposits Dec 2021.pdf","Brady AND Peterson","1/5/2022 4:50:55 PM"
"December Deposits 12.31.21","1/5/2022 7:33:18 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/AuditDocuments/Monthly Deposits Dec 2021.pdf","Brady AND Peterson","1/5/2022 4:50:55 PM"
"BDS 12.30.21","1/5/2022 8:39:46 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocuments1/2022/Daily Cash Report/BDS 12.30.21.pdf","Brady AND Peterson","12/30/2021 4:49:51 PM"
"BDS 12.30.21","1/5/2022 8:39:46 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocuments/BDS 12.30.21.pdf","Brady AND Peterson","12/30/2021 4:49:51 PM"
"December Bills Zone 2 12.29.21","1/5/2022 6:47:47 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/FinanceDocuments/December Bills Zone 2 12.29.21.pdf","Brady AND Peterson","12/29/2021 8:38:08 PM"
"December Bills Zone 1 12.29.21","1/5/2022 6:47:00 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/FinanceDocuments/December Bills Zone 1 12.29.21.pdf","Brady AND Peterson","12/29/2021 8:14:33 PM"
"December Zone 1 Cutoff 2021","1/5/2022 6:32:07 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/FinanceDocuments/December Zone 1 Cutoff 2021.pdf","Brady AND Peterson","12/28/2021 4:20:02 PM"
"December Zone 2 Cutoff 2021","1/5/2022 6:31:10 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/FinanceDocuments/December Zone 2 Cutoff 2021.pdf","Brady AND Peterson","12/28/2021 4:18:02 PM"
"Late Fees Zone 2 12.22.21","1/5/2022 6:26:17 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/FinanceDocuments/Late Fees Zone 2 12.22.21.pdf","Brady AND Peterson","12/22/2021 4:02:50 PM"
"Late Fees Zone 1 12.22.21","1/5/2022 6:25:44 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/FinanceDocuments/Late Fees Zone 1 12.22.21.pdf","Brady AND Peterson","12/22/2021 3:59:06 PM"
"Late Notices Zone 2 12.22.21","1/5/2022 6:25:11 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/FinanceDocuments/Late Notices Zone 2 12.22.21.pdf","Brady AND Peterson","12/22/2021 3:50:28 PM"
"Late Notices Zone 1 12.22.21","1/5/2022 6:24:24 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/FinanceDocuments/Late Notices Zone 1 12.22.21.pdf","Brady AND Peterson","12/22/2021 3:45:26 PM"
"BDS  12.21.21","12/22/2021 5:46:09 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocuments1/2022/Daily Cash Report/BDS  12.21.21.pdf","Brady AND Peterson","12/21/2021 5:06:59 PM"
"BDS  12.21.21","12/22/2021 5:46:09 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocuments/BDS  12.21.21.pdf","Brady AND Peterson","12/21/2021 5:06:59 PM"
"BDS  12.8.21","12/8/2021 6:14:51 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocuments/BDS  12.8.21.pdf","Brady AND Peterson","12/8/2021 5:33:56 PM"
"BDS  12.8.21","12/8/2021 6:14:51 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocuments1/2022/Daily Cash Report/BDS  12.8.21.pdf","Brady AND Peterson","12/8/2021 5:33:56 PM"
"BDS  12.6.21","12/7/2021 5:40:28 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocuments/BDS  12.6.21.pdf","Brady AND Peterson","12/6/2021 5:19:42 PM"
"BDS  12.6.21","12/7/2021 5:40:28 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocuments1/2022/Daily Cash Report/BDS  12.6.21.pdf","Brady AND Peterson","12/6/2021 5:19:42 PM"
"Account Balance November 2021","12/10/2021 5:57:34 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/AuditDocuments1/2022/Utility-Monthly Account Balance Reports/Account Balance Nov 2021.pdf","Brady AND Peterson","12/3/2021 11:44:48 PM"
"Account Balance November 2021","12/10/2021 5:57:34 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/AuditDocuments/Account Balance Nov 2021.pdf","Brady AND Peterson","12/3/2021 11:44:48 PM"
"November Deposits 11.30.21","12/10/2021 5:58:39 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/AuditDocuments/Monthly Deposits Nov 2021.pdf","Brady AND Peterson","12/3/2021 10:30:18 PM"
"November Deposits 11.30.21","12/10/2021 5:58:39 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/AuditDocuments1/2022/Utility-Monthly Deposit Reports/Monthly Deposits Nov 2021.pdf","Brady AND Peterson","12/3/2021 10:30:18 PM"
"BDS 12.3.21","12/22/2021 5:09:32 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocuments/BDS 12.3.21.pdf","Brady AND Peterson","12/3/2021 5:09:38 PM"
"BDS 12.3.21","12/22/2021 5:09:32 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocuments1/2022/Daily Cash Report/BDS 12.3.21.pdf","Brady AND Peterson","12/3/2021 5:09:38 PM"
"Zone 2 Billing 11.30.21","12/3/2021 7:42:56 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/FinanceDocuments/Zone 2 Billing 11.30.21.pdf","Brady AND Peterson","11/30/2021 10:27:49 PM"
"Zone 1 Billing 11.30.21","12/3/2021 7:41:54 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/FinanceDocuments/Zone 1 Billing 11.30.21.pdf","Brady AND Peterson","11/30/2021 10:06:02 PM"
"Cut Off Register Zone 1 11.30.21","12/3/2021 7:37:22 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/FinanceDocuments/Cut Off Register Zone 1 11.30.21.pdf","Brady AND Peterson","11/30/2021 4:22:12 PM"
"Cut Off Register Zone 2 11.30.21","12/3/2021 7:36:34 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/FinanceDocuments/Cut Off Register Zone 2 11.30.21.pdf","Brady AND Peterson","11/30/2021 4:19:25 PM"
"Late Fees Zone 2 11.23.21","12/3/2021 7:32:27 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/FinanceDocuments/Late Fees Zone 2 11.23.21.pdf","Brady AND Peterson","11/23/2021 3:58:37 PM"
"Late Fees Zone 1 11.23.21","12/3/2021 7:31:39 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/FinanceDocuments/Late Fees Zone 1 11.23.21.pdf","Brady AND Peterson","11/23/2021 3:53:11 PM"
"BDS  11.22.21","11/23/2021 12:24:48 AM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocuments1/2022/Daily Cash Report/BDS  11.22.21.pdf","Brady AND Peterson","11/22/2021 4:55:22 PM"
"BDS  11.22.21","11/23/2021 12:24:48 AM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocuments/BDS  11.22.21.pdf","Brady AND Peterson","11/22/2021 4:55:22 PM"
"Late Notices Zone 1 11.12.21","12/3/2021 7:25:20 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/FinanceDocuments/Late Notices Zone 1 11.12.21.pdf","Brady AND Peterson","11/13/2021 12:36:41 AM"
"Late Notices Zone 2 11.12.21","12/3/2021 7:24:20 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/FinanceDocuments/Late Notices Zone 2 11.12.21.pdf","Brady AND Peterson","11/13/2021 12:35:51 AM"
"BDS  11.8.21","11/8/2021 6:47:58 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocuments1/2022/Daily Cash Report/BDS  11.8.21.pdf","Brady AND Peterson","11/8/2021 5:26:55 PM"
"BDS  11.8.21","11/8/2021 6:47:58 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocuments/BDS  11.8.21.pdf","Brady AND Peterson","11/8/2021 5:26:55 PM"
"October Account Balance FY 2022","11/2/2021 7:34:23 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/AuditDocuments/Account Balance Oct 2021.pdf","Brady AND Peterson","11/2/2021 6:54:04 PM"
"October Account Balance FY 2022","11/2/2021 7:34:23 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/AuditDocuments1/2022/Utility-Monthly Account Balance Reports/Account Balance Oct 2021.pdf","Brady AND Peterson","11/2/2021 6:54:04 PM"
"October Deposits FY 2022","11/2/2021 7:36:09 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/AuditDocuments/Monthly Deposits Oct 2021.pdf","Brady AND Peterson","11/2/2021 6:44:35 PM"
"October Deposits FY 2022","11/2/2021 7:36:09 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/AuditDocuments1/2022/Utility-Monthly Deposit Reports/Monthly Deposits Oct 2021.pdf","Brady AND Peterson","11/2/2021 6:44:35 PM"
"October Billing Zone 2 10.31.21","11/2/2021 7:31:39 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/FinanceDocuments/October Billing Zone 2 10.31.21.pdf","Brady AND Peterson","10/28/2021 8:25:37 PM"
"October Billing Zone 1 10.31.21","11/2/2021 7:30:48 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/FinanceDocuments/October Billing Zone 1 10.31.21.pdf","Brady AND Peterson","10/28/2021 7:56:54 PM"
"Cut Off Register Zone 2 10.28.21","11/2/2021 7:25:18 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/FinanceDocuments/Cut Off Register Zone 2 10.28.21.pdf","Brady AND Peterson","10/28/2021 3:19:11 PM"
"Cut Off Register Zone 1 10.28.21","11/2/2021 7:24:06 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/FinanceDocuments/Cut Off Register Zone 1 10.28.21.pdf","Brady AND Peterson","10/28/2021 3:17:20 PM"
"August Act Balance","12/20/2021 9:43:39 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/AuditDocuments/August Act Balance.pdf","Brady AND Peterson","10/20/2021 9:10:36 PM"
"August Act Balance","12/20/2021 9:43:39 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/AuditDocuments1/2021/Utility-Monthly Account Balance Reports/August Act Balance.pdf","Brady AND Peterson","10/20/2021 9:10:36 PM"
"May Act Balance","12/21/2021 5:33:35 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/AuditDocuments/May Act Balance.pdf","Brady AND Peterson","10/20/2021 5:53:44 PM"
"May Act Balance","12/21/2021 5:33:35 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/AuditDocuments1/2021/Utility-Monthly Account Balance Reports/May Act Balance.pdf","Brady AND Peterson","10/20/2021 5:53:44 PM"
"April Act Balance","12/20/2021 9:31:47 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/AuditDocuments/April Act Balance.pdf","Brady AND Peterson","10/20/2021 5:53:12 PM"
"April Act Balance","12/20/2021 9:31:47 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/AuditDocuments1/2021/Utility-Monthly Account Balance Reports/April Act Balance.pdf","Brady AND Peterson","10/20/2021 5:53:12 PM"
"March Act Balance","12/21/2021 5:30:52 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/AuditDocuments/March Act Balance.pdf","Brady AND Peterson","10/20/2021 5:52:32 PM"
"March Act Balance","12/21/2021 5:30:52 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/AuditDocuments1/2021/Utility-Monthly Account Balance Reports/March Act Balance.pdf","Brady AND Peterson","10/20/2021 5:52:32 PM"
"December Act Balance","12/20/2021 9:30:42 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/AuditDocuments1/2021/Utility-Monthly Account Balance Reports/December Act Balance.pdf","Brady AND Peterson","10/20/2021 5:49:39 PM"
"December Act Balance","12/20/2021 9:30:42 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/AuditDocuments/December Act Balance.pdf","Brady AND Peterson","10/20/2021 5:49:39 PM"
"Daily Cash Report - 1-22-2019.pdf","5/6/2021 12:25:22 AM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocsArchive/Daily Cash Report - 1-22-2019 (ID 357081).pdf","Brady AND Peterson","10/19/2021 8:35:29 PM"
"Daily Cash Report - 5-20-2019.pdf","5/6/2021 12:19:12 AM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocsArchive/Daily Cash Report - 5-20-2019 (ID 365595).pdf","Brady AND Peterson","10/19/2021 8:32:55 PM"
"Daily Cash Report - 5-17-2019.pdf","5/6/2021 12:19:01 AM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocsArchive/Daily Cash Report - 5-17-2019 (ID 365541).pdf","Brady AND Peterson","10/19/2021 8:32:53 PM"
"Daily Cash Report - 7-19-2019.pdf","5/6/2021 12:12:08 AM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocsArchive/Daily Cash Report - 7-19-2019 (ID 369342).pdf","Brady AND Peterson","10/19/2021 8:30:30 PM"
"Daily Cash Report - 2-21-2019.pdf","5/6/2021 12:03:13 AM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocsArchive/Daily Cash Report - 2-21-2019 (ID 359547).pdf","Brady AND Peterson","10/19/2021 8:26:12 PM"
"Daily Cash Report - 1-18-2019.pdf","5/6/2021 12:02:20 AM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocsArchive/Daily Cash Report - 1-18-2019 (ID 356950).pdf","Brady AND Peterson","10/19/2021 8:25:45 PM"
"Daily Cash Report - 4-19-2019.pdf","5/5/2021 11:55:26 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocsArchive/Daily Cash Report - 4-19-2019 (ID 363687).pdf","Brady AND Peterson","10/19/2021 8:23:16 PM"
"Daily Cash Report - 8-21-2019.pdf","5/5/2021 11:46:54 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocsArchive/Daily Cash Report - 8-21-2019 (ID 371520).pdf","Brady AND Peterson","10/19/2021 8:20:12 PM"
"Daily Cash Report - 10-16-2019.pdf","5/5/2021 11:36:25 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocsArchive/Daily Cash Report - 10-16-2019 (ID 375254).pdf","Brady AND Peterson","10/19/2021 8:15:47 PM"
"Account Balance September","10/12/2021 4:08:49 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/AuditDocuments1/2021/Utility-Monthly Account Balance Reports/Account Balance September.pdf","Brady AND Peterson","10/12/2021 4:07:48 PM"
"Account Balance September","10/12/2021 4:08:49 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/AuditDocuments/Account Balance September.pdf","Brady AND Peterson","10/12/2021 4:07:48 PM"
"BDS 10.08.21","11/3/2021 9:11:08 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocuments/BDS 10.08.21.pdf","Brady AND Peterson","10/8/2021 3:57:21 PM"
"BDS 10.08.21","11/3/2021 9:11:08 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocuments1/2022/Daily Cash Report/BDS 10.08.21.pdf","Brady AND Peterson","10/8/2021 3:57:21 PM"
"BDS 10.05.21","11/3/2021 9:05:49 PM","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment","https://postfallsidahoorg.sharepoint.com/sites/FinanceDepartment/BudgetaryDocuments/BDS 10.05.21.pdf","Brady AND Peterson","10/6/2021 3:48:39 PM"
